date,open,high,low,close,volume
2022-04-28,22.71,22.71,18.29,19.41,141188
2022-04-29,18.3,19.14,18.01,18.74,98237
2022-05-05,18.41,19.25,17.76,19.2,74131
2022-05-06,18.51,19.04,18.31,18.53,51729
2022-05-09,18.52,19.09,18.46,18.72,35748
2022-05-10,18.41,19.79,18.31,19.21,56400
2022-05-11,19.16,20.27,19.07,19.83,60618
2022-05-12,19.67,20.89,19.36,19.55,54988
2022-05-13,19.56,19.9,18.73,18.86,40660
2022-05-16,19.02,20.29,19.01,19.83,49630
2022-05-17,19.79,20.01,19.09,19.59,31617
2022-05-18,19.59,19.99,19.27,19.41,31299
2022-05-19,18.71,19.37,18.57,19.11,24211
2022-05-20,19.33,19.33,18.71,19.03,22552
2022-05-23,19.13,19.26,18.86,19.06,16636
2022-05-24,19.21,19.21,18.21,18.28,30314
2022-05-25,18.21,18.41,17.92,18.29,15785
2022-05-26,18.23,18.36,18.06,18.11,13095
2022-05-27,18.17,18.82,18.17,18.59,23078
2022-05-30,18.59,19.0,18.37,18.9,20263
2022-05-31,18.8,20.2,18.67,19.78,40305
2022-06-01,20.11,23.79,20.11,23.79,79861
2022-06-02,23.79,28.61,23.47,27.05,174270
2022-06-06,26.38,32.52,26.38,29.74,160126
2022-06-07,29.21,32.23,29.11,30.44,91616
2022-06-08,30.63,32.5,30.1,31.6,77239
2022-06-09,31.18,33.12,30.24,31.71,66000
2022-06-10,30.21,33.68,30.21,32.52,44793
2022-06-13,32.9,36.71,32.25,36.09,49750
2022-06-14,35.31,35.91,33.93,35.59,41648
2022-06-15,35.94,38.2,34.58,35.61,44758
2022-06-16,34.71,36.88,34.71,36.21,29228
2022-06-17,36.23,39.29,34.94,38.21,33610
2022-06-20,38.73,38.73,36.96,38.04,26860
2022-06-21,39.71,40.19,38.01,38.97,27695
2022-06-22,39.13,39.13,37.01,38.83,25462
2022-06-23,38.22,40.96,37.61,40.91,33107
2022-06-24,41.07,42.21,39.51,40.71,25350
2022-06-27,40.33,46.69,40.33,45.14,32600
2022-06-28,45.72,54.17,45.22,52.91,48477
2022-06-29,48.71,51.03,46.11,46.71,47434
2022-06-30,47.21,54.15,47.2,51.31,37983
2022-07-01,51.71,52.85,49.91,51.71,30659
2022-07-04,50.71,52.3,48.71,50.71,20816
2022-07-05,50.8,51.61,48.57,49.18,24444
2022-07-06,48.19,49.71,47.26,47.26,24263
2022-07-07,47.2,47.2,44.92,45.23,35430
2022-07-08,45.21,48.86,45.21,47.31,33420
2022-07-11,47.01,47.39,44.58,45.82,19180
2022-07-12,46.17,46.17,43.84,43.84,12476
2022-07-13,44.63,45.71,42.71,45.71,15257
2022-07-14,45.26,50.97,45.26,50.53,31958
2022-07-15,51.71,52.71,48.79,50.56,20485
2022-07-18,50.33,50.57,47.61,48.95,13816
2022-07-19,48.74,53.14,47.71,51.23,18647
2022-07-20,51.23,51.82,49.26,49.97,9970
2022-07-21,49.97,50.96,48.21,48.71,15320
2022-07-22,48.41,49.51,47.51,48.69,10191
2022-07-25,47.78,51.46,47.78,49.04,10711
2022-07-26,48.8,53.51,48.8,51.8,16126
2022-07-27,51.8,62.22,50.5,62.22,38379
2022-07-28,62.32,69.91,61.33,68.55,40167
2022-07-29,68.66,71.96,66.13,68.32,36521
2022-08-01,68.99,74.23,67.79,68.69,35177
2022-08-02,67.95,74.71,67.95,71.26,33539
2022-08-03,71.21,79.0,69.71,74.58,57161
2022-08-04,74.81,77.21,72.34,74.41,27277
2022-08-05,74.46,76.1,70.91,71.68,30471
2022-08-08,70.65,71.65,66.26,69.25,31245
2022-08-09,69.19,73.4,68.21,73.3,23411
2022-08-10,71.95,74.26,69.95,72.71,14748
2022-08-11,72.71,74.02,69.5,69.5,14176
2022-08-12,69.79,73.21,67.21,67.22,14464
2022-08-15,67.25,70.35,66.25,68.76,13148
2022-08-16,70.35,71.21,66.72,67.57,14521
2022-08-17,67.7,69.6,66.41,67.53,12563
2022-08-18,68.66,71.23,66.26,69.45,17468
2022-08-19,70.44,73.07,62.52,63.86,34583
2022-08-22,62.85,64.26,61.31,61.71,21013
2022-08-23,61.92,62.68,58.01,59.33,25279
2022-08-24,59.45,59.45,54.83,56.37,23751
2022-08-25,55.71,57.09,53.52,55.21,19984
2022-08-26,55.42,58.11,53.85,56.5,20361
2022-08-29,55.39,61.26,55.39,57.82,21116
2022-08-30,56.71,59.97,55.94,58.39,21553
2022-08-31,58.39,62.68,54.71,56.04,26842
2022-09-01,56.05,57.1,52.82,55.27,19948
2022-09-02,56.38,58.7,54.7,57.48,16006
2022-09-05,57.79,57.79,53.21,53.48,21189
2022-09-06,52.4,55.7,51.92,53.17,22347
2022-09-07,53.51,57.21,53.21,56.36,20056
